Placa	Família Segmento	Data Entrada Veículo	Veículo Modelo	Tipo Manutenção Oficina	Grupo Peça	Ano Fab/Mod	Dias na Oficina	Valor Total	MARCA	MODELO	PORTE	COMBUSTÍVEL	Idade na Manut	Classificação idade na Manut
HMG1216	LEVE	18/03/2021	BLAZER ADVANTAGE	CORRETIVA	ASSISTENCIA 24H	2008	64	343.22	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	133	726.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	133	194.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	FREIO	2009	133	506.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	133	565.5	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	133	48.3	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	133	232.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2009	133	99.84	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	133	2356.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	133	112.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	133	147.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	133	172.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	133	142.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	133	700.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1217	LEVE	19/03/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	133	256.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0209	LEVE	22/03/2021	PAJERO 4X4 HD D	CORRETIVA	FREIO	2016	74	1187.6	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0209	LEVE	22/03/2021	PAJERO 4X4 HD D	CORRETIVA	FREIO	2016	74	324.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0209	LEVE	22/03/2021	PAJERO 4X4 HD D	CORRETIVA	MOTOR	2016	74	638.4	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0209	LEVE	22/03/2021	PAJERO 4X4 HD D	CORRETIVA	MÃO DE OBRA	2016	74	115.2	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0209	LEVE	22/03/2021	PAJERO 4X4 HD D	CORRETIVA	SUSPENSAO	2016	74	2238.4	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0812	PICKUP LEVE	24/03/2021	TORO FREEDOM AT9 D	CORRETIVA	ELETRICA	2019	26	479.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	2	NOVO
HMG0070	LEVE	24/03/2021	PAJERO DAKAR D	CORRETIVA	FREIO	2013	30	1523.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0070	LEVE	24/03/2021	PAJERO DAKAR D	CORRETIVA	FREIO	2013	30	192.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0070	LEVE	24/03/2021	PAJERO DAKAR D	CORRETIVA	FREIO	2013	30	249.6	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0070	LEVE	24/03/2021	PAJERO DAKAR D	CORRETIVA	SUSPENSAO	2013	30	468.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0070	LEVE	24/03/2021	PAJERO DAKAR D	CORRETIVA	SUSPENSAO	2013	30	168.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0474	LEVE	25/03/2021	PAJERO DAKAR D	CORRETIVA	FREIO	2013	5	428.8	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	ACESSORIOS	2011	124	100.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2011	124	170.08	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2011	124	256.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	EQUIPAMENTOS	2011	124	544.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	FREIO	2011	124	1738.16	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2011	124	462.08	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2011	124	244.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2011	124	764.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2011	124	320.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2011	124	380.74	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2011	124	140.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	PRODUTOS	2011	124	20.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2011	124	1634.4	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2011	124	200.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2011	124	950.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0415	LEVE	25/03/2021	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2011	124	320.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0634	PICKUP MEDIA	25/03/2021	FRONTIER 4X4 XE	CORRETIVA	ELETRICA	2004	0	718.0	NISSAN	FRONTIER 4X4 XE	UTILITÁRIO	DIESEL	17	MAIOR 10 ANOS
HMG0634	PICKUP MEDIA	25/03/2021	FRONTIER 4X4 XE	CORRETIVA	PRODUTOS	2004	0	40.0	NISSAN	FRONTIER 4X4 XE	UTILITÁRIO	DIESEL	17	MAIOR 10 ANOS
HMG0634	PICKUP MEDIA	25/03/2021	FRONTIER 4X4 XE	CORRETIVA	PRODUTOS	2004	0	50.0	NISSAN	FRONTIER 4X4 XE	UTILITÁRIO	DIESEL	17	MAIOR 10 ANOS
HMG0634	PICKUP MEDIA	25/03/2021	FRONTIER 4X4 XE	CORRETIVA	PRODUTOS	2004	0	36.0	NISSAN	FRONTIER 4X4 XE	UTILITÁRIO	DIESEL	17	MAIOR 10 ANOS
HMG0253	LEVE	25/03/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	FUNILARIA	2008	33	400.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0253	LEVE	25/03/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	MÃO DE OBRA	2008	33	30.08	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0253	LEVE	25/03/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	33	276.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0253	LEVE	25/03/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	33	442.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0253	LEVE	25/03/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	33	30.08	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1065	PICKUP PESADA	29/03/2021	RANGER XLTCD4A32C	CORRETIVA	MOTOR	2018	58	603.8	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG1065	PICKUP PESADA	29/03/2021	RANGER XLTCD4A32C	CORRETIVA	MÃO DE OBRA	2018	58	166.4	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG1065	PICKUP PESADA	29/03/2021	RANGER XLTCD4A32C	CORRETIVA	SUSPENSAO	2018	58	2089.6	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG0121	LEVE	29/03/2021	PAJERO DAKAR D	CORRETIVA	AR CONDICIONADO	2013	93	108.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0121	LEVE	29/03/2021	PAJERO DAKAR D	CORRETIVA	ELETRICA	2013	93	897.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0121	LEVE	29/03/2021	PAJERO DAKAR D	CORRETIVA	EQUIPAMENTOS	2013	93	68.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0121	LEVE	29/03/2021	PAJERO DAKAR D	CORRETIVA	FREIO	2013	93	901.72	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0121	LEVE	29/03/2021	PAJERO DAKAR D	CORRETIVA	FUNILARIA	2013	93	242.8	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0121	LEVE	29/03/2021	PAJERO DAKAR D	CORRETIVA	MOTOR	2013	93	1359.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0121	LEVE	29/03/2021	PAJERO DAKAR D	CORRETIVA	MÃO DE OBRA	2013	93	188.8	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0121	LEVE	29/03/2021	PAJERO DAKAR D	CORRETIVA	PRODUTOS	2013	93	44.8	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0121	LEVE	29/03/2021	PAJERO DAKAR D	CORRETIVA	SUSPENSAO	2013	93	3508.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG0121	LEVE	29/03/2021	PAJERO DAKAR D	CORRETIVA	TRANSMISSAO	2013	93	983.6	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	8	ATÉ 10 ANOS
HMG1228	LEVE	29/03/2021	BLAZER	CORRETIVA	ACESSORIOS	2004	107	80.0	GM	BLAZER	UTILITÁRIO	GASOLINA	17	MAIOR 10 ANOS
HMG1228	LEVE	29/03/2021	BLAZER	CORRETIVA	EQUIPAMENTOS	2004	107	275.0	GM	BLAZER	UTILITÁRIO	GASOLINA	17	MAIOR 10 ANOS
HMG1228	LEVE	29/03/2021	BLAZER	CORRETIVA	TRANSMISSAO	2004	107	7688.0	GM	BLAZER	UTILITÁRIO	GASOLINA	17	MAIOR 10 ANOS
HMG0971	LEVE	30/03/2021	BLAZER ADVANTAGE	CORRETIVA	ACESSORIOS	2009	178	118.6	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0971	LEVE	30/03/2021	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	178	101.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0971	LEVE	30/03/2021	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2009	178	437.6	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0971	LEVE	30/03/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	178	8953.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0570	LEVE	30/03/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	ACESSORIOS	2009	50	2048.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0570	LEVE	30/03/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	ELETRICA	2009	50	408.2	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0570	LEVE	30/03/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2009	50	262.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0266	LEVE	01/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	ELETRICA	2008	67	982.2	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0266	LEVE	01/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2008	67	804.2	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1235	LEVE	06/04/2021	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	97	99.2	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1235	LEVE	06/04/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	97	1419.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1235	LEVE	06/04/2021	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2009	97	172.16	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1235	LEVE	06/04/2021	BLAZER ADVANTAGE	CORRETIVA	PRODUTOS	2009	97	107.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1235	LEVE	06/04/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	97	2362.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1005	PICKUP PESADA	08/04/2021	S10 COLINA S	CORRETIVA	ELETRICA	2007	2	617.38	GM	S10 COLINA S	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG1005	PICKUP PESADA	08/04/2021	S10 COLINA S	CORRETIVA	FREIO	2007	2	169.6	GM	S10 COLINA S	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG1005	PICKUP PESADA	08/04/2021	S10 COLINA S	CORRETIVA	MOTOR	2007	2	952.85	GM	S10 COLINA S	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG1005	PICKUP PESADA	08/04/2021	S10 COLINA S	CORRETIVA	TRANSMISSAO	2007	2	530.2	GM	S10 COLINA S	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0101	LEVE	08/04/2021	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	5	70.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0101	LEVE	08/04/2021	BLAZER ADVANTAGE	CORRETIVA	FREIO	2009	5	279.04	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0101	LEVE	08/04/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	5	380.88	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0101	LEVE	08/04/2021	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2009	5	32.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0997	LEVE	08/04/2021	PAJERO 4X4 HD D	CORRETIVA	ACESSORIOS	2016	85	80.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0997	LEVE	08/04/2021	PAJERO 4X4 HD D	CORRETIVA	FREIO	2016	85	975.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0997	LEVE	08/04/2021	PAJERO 4X4 HD D	CORRETIVA	FREIO	2016	85	406.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0997	LEVE	08/04/2021	PAJERO 4X4 HD D	CORRETIVA	MOTOR	2016	85	768.76	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0997	LEVE	08/04/2021	PAJERO 4X4 HD D	CORRETIVA	MÃO DE OBRA	2016	85	160.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0997	LEVE	08/04/2021	PAJERO 4X4 HD D	CORRETIVA	SUSPENSAO	2016	85	2890.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG0997	LEVE	08/04/2021	PAJERO 4X4 HD D	CORRETIVA	TRANSMISSAO	2016	85	420.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	5	ATÉ 5 ANOS
HMG1238	LEVE	08/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	ACESSORIOS	2008	53	126.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1238	LEVE	08/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	AR CONDICIONADO	2008	53	60.48	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1238	LEVE	08/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	ELETRICA	2008	53	150.4	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1238	LEVE	08/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	EQUIPAMENTOS	2008	53	28.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1238	LEVE	08/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2008	53	84.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1238	LEVE	08/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2008	53	2743.76	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1238	LEVE	08/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	MÃO DE OBRA	2008	53	96.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1238	LEVE	08/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	PRODUTOS	2008	53	15.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1238	LEVE	08/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	PRODUTOS	2008	53	180.32	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1078	PICKUP LEVE	08/04/2021	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	2	310.46	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	2	NOVO
HMG1241	LEVE	09/04/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2005	166	4890.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0973	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	AR CONDICIONADO	2009	80	265.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0973	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	80	196.2	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0973	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	FREIO	2009	80	642.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0973	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	80	387.28	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0973	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2009	80	160.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0973	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	80	1492.48	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0973	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	80	400.24	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0206	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	AR CONDICIONADO	2009	149	95.4	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0206	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	149	75.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0206	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	FREIO	2009	149	1284.2	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0206	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	149	1863.2	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0206	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2009	149	181.76	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0206	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	PRODUTOS	2009	149	35.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0206	LEVE	12/04/2021	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	149	1785.2	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG1244	LEVE	15/04/2021	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2011	28	498.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG1244	LEVE	15/04/2021	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2011	28	980.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG1244	LEVE	15/04/2021	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2011	28	104.4	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG1245	LEVE	15/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	ACESSORIOS	2008	61	256.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1245	LEVE	15/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	ELETRICA	2008	61	840.8	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG1245	LEVE	15/04/2021	ECOSPORT XL 2.0FLEX	CORRETIVA	FUNILARIA	2008	61	112.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
